date,prediction,probability,actual_profitable,target_value,target_value_normalized,test_end_idx,RandomNoise_1_value,RandomNoise_2_value,RandomNoise_3_value
2020-05-13 15:00:00,0,0.3084853060523105,1,4.184353584121747,4.499809670330269,2350,0.7833905092825955,0.24581922181638913,-0.7399237285155085
2020-05-13 16:00:00,0,-0.31819036541533696,1,3.462796169355453,3.0796137575346942,2350,-0.2515388860444957,-1.417639757227406,0.2551230881234501
2020-05-13 17:00:00,0,-0.4610571011384167,1,2.8853963731865218,2.6508917872622617,2350,-0.5975101946916416,-0.33227270125008823,0.2643014140759551
2020-05-13 18:00:00,1,1.0710463496802105,1,2.644324765750361,2.3393990661167616,2350,1.4223698616985077,-0.6125509023540618,2.368393468235372
2020-05-13 19:00:00,1,1.0806995468804266,1,1.7337171694618014,1.7047480922384253,2350,1.7388996637975789,-0.4617450413461271,0.3132512598017035
2020-05-13 20:00:00,0,0.4963812183956967,1,0.4134127655945452,0.5639354490799389,2350,0.9788580507817954,-1.3040031778366379,-0.8111440147504635
2020-05-13 21:00:00,0,-0.19546366828740572,1,0.8337444870581523,1.0266387890430206,2350,0.08531814256502405,1.12643371674603,-1.460150262066399
2020-05-13 22:00:00,0,-0.7639320555319237,1,1.4030455463114766,1.3322271398496146,2350,-0.8082657216409264,1.601992654613413,-0.27585271463774547
2020-05-13 23:00:00,0,-0.7771931559127716,1,0.6928128570689918,0.8109302162163288,2350,-0.8304444065565653,0.9780029759984087,-0.11908584242731844
2020-05-14 00:00:00,0,0.3312936070064596,1,2.603925955834918,2.209494669928034,2350,0.5225141052657575,1.2705292241471429,-2.2106995273905556
2020-05-14 01:00:00,0,0.3634250587041985,1,1.0520206975161317,1.084013489246957,2350,0.4183982208886837,-0.34463483700815617,-0.7138541602930133
2020-05-14 02:00:00,1,1.0785912405923619,1,0.2446687927362356,0.24294617861038947,2350,1.4015985929464294,-0.6362568349860365,0.2973525428275529
2020-05-14 03:00:00,0,0.3188826543308095,0,-0.8934806055982958,-0.5639354490799391,2350,0.6504500925361392,-0.7785870468117115,-0.5323556702661748
2020-05-14 04:00:00,0,-1.2212507484667252,1,0.430970198540459,0.5166907432183887,2350,-1.503080301759818,0.6440649229572226,0.9686237857058371
2020-05-14 05:00:00,0,0.6823710062834417,1,5.134070774919475,4.499809670330269,2350,1.0519476177229186,0.22706305314414962,-1.55835644472052
2020-05-14 06:00:00,0,-0.8174449995986667,1,4.67090663295926,3.795489189172193,2350,-0.9980606273144129,-0.07722171159842571,0.6768828201532168
2020-05-14 07:00:00,0,-0.4107133570094094,1,5.53234369905955,4.499809670330269,2350,-0.3839712719523516,1.295148544195343,0.9138897415259529
2020-05-14 08:00:00,0,0.34943066924981175,1,6.505272393340533,4.499809670330269,2350,0.2502002062516945,0.404941353815343,0.9564964758415365
2020-05-14 09:00:00,1,1.0769842211190046,1,7.182433835914392,4.499809670330269,2350,1.9956674897839644,-0.8386576375205848,-1.5658563846543787
2020-05-14 10:00:00,1,1.079778255127842,1,4.748545196670673,2.844909383819407,2350,3.109918556005361,-0.6809088291356947,0.3145527958573842
2020-05-14 11:00:00,0,0.31330734086246975,1,3.413074140275873,1.984131361875511,2350,0.6067230591361827,0.6819932992541455,-0.6687541185215149
2020-05-14 12:00:00,0,-0.292623710526177,1,3.0259538780069484,1.8845412026790214,2350,-0.18319661872038787,1.041732852654597,-1.4061424419829012
2020-05-14 13:00:00,0,0.3462637033136817,1,3.7287156669702615,2.3393990661167616,2350,0.5345056484805503,0.5516802322559695,-0.4138677249737084
2020-05-14 14:00:00,0,0.37617797248853413,1,3.8642962526576503,2.3393990661167616,2350,0.8876554258738361,1.8968887478720813,-0.9049779919008093
2020-05-14 15:00:00,0,-0.37069528470544355,1,3.3845238605450634,1.7047480922384253,2350,-0.3206676255571917,1.635007165731419,0.9207504681638696
2020-05-14 16:00:00,1,1.0799635606507985,1,4.5871152624394895,2.4849066497880012,2350,1.7952113559123222,0.44103583485076286,0.5130633430135693
2020-05-14 17:00:00,0,0.2545990961297213,1,2.108728313399677,1.084013489246957,2350,0.23007075919140207,-0.8385806594815023,-1.1524444681088677
2020-05-14 18:00:00,0,0.3560656847864341,1,1.3056591002195583,0.7096764825111556,2350,0.49774308909139425,-1.3099875117317676,-0.724221313830929
2020-05-14 19:00:00,0,0.34572601818308035,0,-0.3049236908255759,-0.287682072451781,2350,0.6659242520544614,-0.38738174501471484,-0.3806974256166236
2020-05-14 20:00:00,0,0.4349542099509233,0,-0.5291407572964757,-0.37806613392004995,2350,0.4215866106144557,0.753213446416157,-0.07240514731789721
2020-05-14 21:00:00,0,0.37203592666508273,0,-0.1752092692415052,-0.19845093872383823,2350,0.8389405004696122,1.8266470793119378,1.0063782748037806
2020-05-14 22:00:00,0,-0.46858943362779104,0,-0.5525060374601987,-0.37806613392004995,2350,-0.6172531865469232,0.41744703441079983,0.6907823264806331
2020-05-14 23:00:00,0,-0.4575769342188448,1,1.740501913370318,0.9162907318741551,2350,-0.5583017539460305,1.1687227942312366,0.05139196897484001
2020-05-15 00:00:00,0,-0.8792755511845585,1,2.3059277421186186,1.1430640512389434,2350,-1.100154232971695,-0.24530748618780235,-0.26064884989492215
2020-05-15 01:00:00,0,0.3516420879119619,1,4.13555889314714,2.209494669928034,2350,0.4395012306202264,0.6227691252275501,-1.773354034607472
2020-05-15 02:00:00,0,0.3578120822709131,1,2.5481683614641204,1.084013489246957,2350,0.7789365035121141,0.8233568294771726,1.2919976261260564
2020-05-15 03:00:00,0,0.37175766395731163,1,1.3617794450288434,0.5166907432183887,2350,0.4577728661518858,-1.9795942758525282,-0.44709659786565714
2020-05-15 04:00:00,1,1.0707164329352494,1,1.6016600733709474,0.6603573577369544,2350,1.6744924333475373,-0.41343880237651026,1.5548402404262571
2020-05-15 05:00:00,0,-0.3418241023514378,1,0.7769421151230915,0.24294617861038947,2350,-0.005596018829046555,0.9497003842778697,0.1961092921318354
2020-05-15 06:00:00,0,0.36934687900813223,1,0.4863435090019408,0.021978906718775164,2350,0.6687416555925126,0.2744683356365649,2.0252842086214446
2020-05-15 07:00:00,0,-0.8086887683280795,0,-0.2525825990968067,-0.5166907432183887,2350,-1.0917008761393143,-1.196515048150933,0.6063215333663162
2020-05-15 08:00:00,0,-0.2701099435888371,0,-0.6823275864182743,-0.8109302162163288,2350,-0.387099702474401,-2.4301223757273562,-1.4320196312208788
2020-05-15 09:00:00,0,0.3306673079977085,0,-0.6523492157320621,-0.7598385550586176,2350,0.6955377575657775,-0.3657807453020064,-0.6144154802612122
2020-05-15 10:00:00,0,0.39824238435120773,0,-0.4601310539638525,-0.5166907432183887,2350,0.849102110743144,-0.07158569289387905,-0.16913496067196493
2020-05-15 11:00:00,0,-0.23714747173408526,0,-0.7304455851688707,-0.8109302162163288,2350,-0.29396694766418224,-0.8839229498283454,-0.873782887108324
2020-05-15 12:00:00,0,-0.27855998120073705,0,0.0606291153078641,-0.11000089521432856,2350,-0.07159925185806683,0.1430849370279944,-0.37706081718204426
2020-05-15 13:00:00,0,-1.2854184498541015,0,0.1821504979486299,-0.021978906718775164,2350,-1.5178737466808094,0.5063867472328947,-1.3669391585821093
2020-05-15 14:00:00,0,-0.38571619560184367,1,1.733253762331577,0.8630462173553431,2350,-0.3570292008066094,0.6706871707262329,0.0057212810991223995
2020-05-15 15:00:00,0,0.4786734684893909,1,1.4236305216693612,0.7598385550586176,2350,0.8903831635197862,-2.3559189249323222,0.23741194901093982
2020-05-15 16:00:00,0,0.3449619097891477,1,1.2310824172741874,0.5166907432183887,2350,0.5752050161065663,-1.3142850978081202,-1.0041094072061187
2020-05-15 17:00:00,0,0.40379102579690807,1,1.0758599910646094,0.4700036292457357,2350,0.5006657213812097,-0.30462264835473557,1.9402542934819118
2020-05-15 18:00:00,0,-0.2382318580743436,1,1.0671644943459624,0.42381424677636076,2350,0.04977368718096008,0.5721731310374635,0.06351326128045882
2020-05-15 19:00:00,0,-0.26096043119028545,0,0.4855587874873057,-0.021978906718775164,2350,0.007063158628176452,0.48923401355003554,-0.816740866122912
2020-05-15 20:00:00,0,-0.5162026148095444,0,-1.6849669723182248,-1.791759469228055,2350,-0.6603211394734471,0.4718699478766758,-1.6295392999652172
2020-05-15 21:00:00,0,0.4148352737995755,0,0.054204222902765,-0.332705753825736,2350,0.6988284202025348,-0.3834179419689318,0.059942889397168415
2020-05-15 22:00:00,0,0.4195045151428815,0,-1.1158066285105184,-1.3322271398496148,2350,0.4209729443893898,-0.32763343730996075,-0.26048853281335294
2020-05-15 23:00:00,0,0.4197931953141012,0,-2.379783784196654,-2.8449093838194073,2350,0.49201884799279927,-0.7283292684217407,0.783040907286443
2020-05-18 00:00:00,0,-0.45794580350134256,0,-2.184100401670941,-2.6508917872622613,2350,-0.5260348426675804,0.7681941281058479,-0.14337026497196806
2020-05-18 01:00:00,0,-1.3153557124552506,0,-2.052325373330888,-2.0918640616783932,2350,-2.1533429198712444,-0.9204887877395782,-1.193718782268727
2020-05-18 02:00:00,0,0.7612373053216597,1,1.1639426367958228,0.4700036292457357,2350,1.0971527117536957,0.8500363951895699,1.670718296177581
2020-05-18 03:00:00,0,-0.4325130636455111,1,0.6835261855028474,0.06595796779179763,2350,-0.47883745600840416,0.20785323813764608,0.4356248795071857
2020-05-18 04:00:00,0,-0.7917126138835383,1,1.8593912151206649,0.9707789171582246,2350,-0.8627757640431206,-0.04504447845515359,-0.2541087115983586
2020-05-18 05:00:00,0,0.4166754148447647,1,1.3424468076087104,0.5166907432183887,2350,0.6934789119139937,-0.6567103997764666,0.16463853144973825
2020-05-18 06:00:00,0,-0.372178404988187,1,1.8642015642238,0.9707789171582246,2350,-0.3920126399191296,-1.3555418611641263,0.47404195656165815
2020-05-18 07:00:00,0,0.6875963065580442,1,2.532194695828438,1.1430640512389434,2350,1.0599363840466218,-0.6476527563780456,-1.428856613893435
2020-05-18 08:00:00,0,0.4000217371069214,1,1.0823036157020516,0.3327057538257362,2450,0.6170059495766975,-0.3300068686248863,0.15769421996281013
2020-05-18 09:00:00,0,0.2928485353398922,0,0.6065432004422,-0.06595796779179741,2450,0.6835693232004776,-2.3690243115812515,-0.45012347329389163
2020-05-18 10:00:00,0,-1.2902132603396803,0,-1.8511354279067027,-1.8845412026790211,2450,-1.3659557112005343,-0.19735515533466427,0.5072999856297516
2020-05-18 11:00:00,1,0.8167661983802159,0,-0.0854351992016999,-0.5166907432183887,2450,1.2119439853864005,0.9243573680260055,-0.7401819246062783
2020-05-18 12:00:00,0,0.3671682960616188,0,-2.297801938112698,-3.079613757534693,2450,0.26125053123385605,0.5672179054338725,-0.6047018550970825
2020-05-18 13:00:00,0,-0.35651574438131967,0,-3.870372445520298,-6.906754778648554,2450,-0.36927713924620315,-0.49620587574150743,1.6628710985640576
2020-05-18 14:00:00,0,0.13692444980336224,0,-4.98282270212923,-6.906754778648554,2450,0.14338846734225108,0.04693629841522772,1.2309120908821363
2020-05-18 15:00:00,0,-1.3519577837742487,0,-4.063231836665904,-4.499809670330265,2450,-1.77623523289832,-0.5561645694219997,-3.2955611799673084
2020-05-18 16:00:00,0,0.5192313590177811,0,-2.94307959890312,-3.079613757534693,2450,0.40865281148067084,0.14876073333569612,1.1567619824643116
2020-05-18 17:00:00,0,-0.7759096410677326,0,-1.8556690252146235,-1.622683139184121,2450,-1.0293715081820716,1.5401078237440315,-0.07365202625775688
2020-05-18 18:00:00,0,-1.3340220008555055,0,-1.36626920419346,-1.3322271398496148,2450,-1.3526702858435344,0.968498802624876,-0.7081820628990119
2020-05-18 19:00:00,0,-1.339047903849628,0,-1.7208720343458994,-1.622683139184121,2450,-1.5223591862178911,0.5207943056927528,-1.0071747357076501
2020-05-18 20:00:00,0,0.7359860398336949,0,-1.315896500035818,-1.3322271398496148,2450,1.1126883749899252,-0.4928849123837183,-0.9491176282799884
2020-05-18 21:00:00,0,-0.45756615829777464,0,-1.1957423857637095,-1.2669476034873244,2450,-0.6292633936927887,0.7499383929448385,-0.6799359447584152
2020-05-18 22:00:00,1,1.1013422776346362,0,-0.7251230251076435,-0.9707789171582246,2450,1.5337277099164992,-1.686876951373053,-1.1271325836818435
2020-05-18 23:00:00,0,-0.4302129975258557,0,-2.7606183558621766,-3.079613757534693,2450,-0.5358014630522978,-0.2523534819908905,-1.3545996610726423
2020-05-19 00:00:00,0,-1.3375735827566966,0,-2.080431158778961,-2.0918640616783932,2450,-1.7073579575929467,0.5837114198239499,-1.0403801508439108
2020-05-19 01:00:00,0,-0.7657903565298432,0,0.1201007877510873,-0.423814246776361,2450,-1.1165244399486591,0.7404212140477514,0.3233938550656872
2020-05-19 02:00:00,1,0.8680141535945014,1,2.381732510787282,1.1430640512389434,2450,1.2358116200069387,0.669884490215741,0.050090148570797105
2020-05-19 03:00:00,0,-0.37001705599394763,1,2.5968063556731646,1.2669476034873246,2450,-0.15589817793666752,0.2948306892096945,0.5558564515518563
2020-05-19 04:00:00,0,-0.46310803652861293,1,2.3873361533456983,1.084013489246957,2450,-0.5482872964906009,-0.19572497908388292,-0.06636983921005428
2020-05-19 05:00:00,0,0.07837341580602221,1,1.5866982768068194,0.5639354490799389,2450,0.1600182258527877,0.5379759698264889,-1.3066793306447917
2020-05-19 06:00:00,0,0.4837374485468777,0,1.0051042546499689,-0.021978906718775164,2450,0.501782736167545,-0.9528610405863005,0.49444092349360613
2020-05-19 07:00:00,0,0.7299232491487994,0,0.762416708842939,-0.15415067982725822,2450,1.1173988159024608,-0.8446772632932499,-1.0046892788749149
2020-05-19 08:00:00,1,1.125837986032346,0,-1.3112298607616646,-1.5448993912965292,2450,1.4484992298929262,0.06173467646029673,0.6466143019889341
2020-05-19 09:00:00,0,-0.35630348879691787,0,-3.651207841674431,-3.378724525810097,2450,-0.35976864578908574,0.17319764270874738,-1.1659200029569607
2020-05-19 10:00:00,0,-1.3440741545900925,0,-2.970960332932937,-3.079613757534693,2450,-1.3260476860820383,-1.8256151785646464,-0.6874766264035254
2020-05-19 11:00:00,0,-0.39275210796797666,0,-1.7149866951060022,-1.622683139184121,2450,-0.413465161123276,0.45514638094951854,-0.36139164056791484
2020-05-19 12:00:00,0,0.5314630447006591,0,-1.2746010726196744,-1.2669476034873244,2450,0.26028050658288615,0.7727283779193933,0.6744048010569486
2020-05-19 13:00:00,0,-0.6743943861516492,0,-2.2776804580576626,-2.209494669928034,2450,-0.9637589262106109,-0.07728523746629531,0.17599725212739498
2020-05-19 14:00:00,0,-0.6743647505735888,0,-1.5541248263113316,-1.4000876832522264,2450,-0.9571509148950429,2.3744662832839922,0.020001322150924445
2020-05-19 15:00:00,0,0.5096792332774618,0,-1.5214087684891853,-1.3322271398496148,2450,0.34378788154988543,-0.6829351063151862,1.8856687850553053
2020-05-19 16:00:00,0,-0.35672874139251837,0,-0.9852083885881102,-0.9162907318741551,2450,-0.04865235157045115,-0.3610871633868695,-1.8369831612251455
2020-05-19 17:00:00,0,-0.2970161121230009,0,0.0884295936961931,-0.19845093872383823,2450,0.03279699541158651,-0.39506690612720935,-1.038377642700551
2020-05-19 18:00:00,0,-0.6948622267638823,0,-1.7914123267682602,-1.622683139184121,2450,-0.7584953347000695,-0.07618761129101755,-1.0811884780389913
2020-05-19 19:00:00,0,-0.3255154576769595,0,-1.9606308518216984,-1.791759469228055,2450,-0.23040071420576733,-0.3287248129662911,-1.7706523099222744
2020-05-19 20:00:00,0,-0.6471452684526549,0,-3.2046771728863943,-3.079613757534693,2450,-0.9242331442683044,-1.4068105446048718,-0.7195195128860274
2020-05-19 21:00:00,0,0.5139330511052875,0,-2.936806520693258,-2.4849066497880004,2450,0.8901984111247868,-0.5465482962364754,0.687769163796706
2020-05-19 22:00:00,0,0.6693511686271479,0,-3.873417725699946,-3.7954891891721942,2450,1.0352493347237526,-0.09762069577407609,-0.5916473985157515
2020-05-19 23:00:00,0,-1.3361689608349434,0,-6.237352917124628,-6.906754778648554,2450,-1.8461878622380938,1.2285720820619974,-0.3330029719863096
2020-05-20 00:00:00,0,-0.7064545337539219,0,-5.3544670269950245,-4.499809670330265,2450,-0.92951086019241,2.2022432733729134,-1.722554827880282
2020-05-20 01:00:00,0,-1.3375735827566966,0,-5.425581227751364,-4.499809670330265,2450,-1.496529255090079,1.3354738978506546,-0.7965255751603473
2020-05-20 02:00:00,0,-0.4301641856799567,0,-3.789910791355555,-2.4849066497880004,2450,-0.6500239344068982,-0.7753790296726064,-0.46169871558758396
2020-05-20 03:00:00,0,-0.31410041035104425,0,-3.093347765578225,-2.0918640616783932,2450,-0.08343796979036086,-0.6958096106261655,0.642400422547114
2020-05-20 04:00:00,0,-1.356095906969333,0,-3.712357111115949,-2.339399066116762,2450,-1.44964521969853,-0.15932857750935098,-1.6749163979182211
2020-05-20 05:00:00,0,-0.6874819822501244,0,-2.123395843972986,-1.2669476034873244,2450,-0.9218598131253132,1.7845588888535862,-0.4550087457211382
2020-05-20 06:00:00,0,-0.6999942008134913,0,-1.7528033824712352,-0.8630462173553427,2450,-1.0039573720814985,-0.1654240521818934,1.0868180300688906
2020-05-20 07:00:00,0,0.265697710605636,0,-1.0261139564072486,-0.287682072451781,2450,0.20726732939894396,-1.3275074905374307,-0.445083285623264
2020-05-20 08:00:00,0,-0.26648488025800937,1,0.4218800601045069,0.5166907432183887,2450,0.06934433703625043,-0.5011771369530351,-2.115561414118679
2020-05-20 09:00:00,0,-0.6024239971381465,1,1.697347351752132,1.6226831391841212,2450,-0.7217375533372533,0.757056001819417,1.2791757773481913
2020-05-20 10:00:00,0,0.21953576754376447,1,1.1054831337971471,1.084013489246957,2450,0.17682087213939798,0.6899402768960868,0.7348969425383328
2020-05-20 11:00:00,0,-0.4219715753667683,1,1.7643815467920376,1.984131361875511,2450,-0.5466800845872654,-0.2002166664916561,0.8693971750787908
2020-05-20 12:00:00,0,-0.3497648370841603,1,3.1538769847739845,3.795489189172193,2450,-0.2716551103260533,0.6834146735600306,-1.743783646745394
2020-05-20 13:00:00,1,1.1175306449731746,1,2.2472494254206943,2.209494669928034,2450,1.673452090298537,-2.273172202546832,1.5124557258472144
2020-05-20 14:00:00,1,1.0132075623009673,1,1.38783612348361,1.3322271398496146,2450,1.340461051790348,0.10382923503269768,-0.7732760851111978
2020-05-20 15:00:00,0,-1.324479757860744,1,1.5853798115584403,1.4000876832522267,2450,-1.2995812369275976,0.8606854213686301,-0.509438944220231
2020-05-20 16:00:00,0,0.30260135668981425,1,1.7675724643380963,1.8845412026790214,2450,0.8297324178791745,-0.8328632751545352,-0.7027771659920036
2020-05-20 17:00:00,0,0.4658536827996647,1,0.0042606771798237,0.11000089521432856,2450,0.8113965544915921,-0.836338536496288,0.9469371819552072
2020-05-20 18:00:00,0,-0.9416634022221215,1,0.2088538564882336,0.37806613392004995,2450,-1.1482632887526183,-1.8664481527634753,-0.17979835250529552
2020-05-20 19:00:00,0,0.4842495568357998,1,1.6479584762277844,1.6226831391841212,2450,0.8187776437548606,1.589895594810694,0.48174103258762574
2020-05-20 20:00:00,1,1.1195821304374105,1,1.3784854245610711,1.2669476034873246,2450,1.5379319184125528,-0.7201539770215667,0.07590102288436813
2020-05-20 21:00:00,0,-0.828665357930052,1,0.1831406512016409,0.37806613392004995,2450,-1.1225448062444139,0.24104327786211174,-0.09504200369292053
2020-05-20 22:00:00,0,-0.7096845004359736,1,1.7162088074446524,1.8845412026790214,2450,-0.9175028210142636,0.6039170414833746,-0.9467840637461963
2020-05-20 23:00:00,0,0.6777311583249285,1,1.2964110564433584,1.2039728043259361,2450,1.0176614668435024,1.512067949141453,1.8121405873077656
2020-05-21 00:00:00,0,0.3466127751269692,1,1.3261461865188284,1.2039728043259361,2450,0.271495310825648,-0.15389777398563528,-1.4633936285052291
2020-05-21 01:00:00,0,0.4682187553661415,1,2.2335964864499847,2.4849066497880012,2450,0.5514762752395233,-0.5394297937784186,0.4122539740346844
2020-05-21 02:00:00,0,0.5122196401701822,1,1.4397453347130496,1.4000876832522267,2450,0.3405892164004968,0.17306764857055348,0.3766565921072789
2020-05-21 03:00:00,0,0.5331271821447355,1,1.0515107025431236,0.6603573577369544,2450,0.39069592092814415,1.284080276542287,1.1543562861524255
2020-05-21 04:00:00,0,-1.290498363727384,0,-0.8827501851434549,-0.19845093872383823,2450,-1.326472128311083,-0.17017253140078376,1.3880900323792782
2020-05-21 05:00:00,0,0.7216299581704667,1,0.9660668400461424,0.5639354490799389,2450,1.0473177066214483,-0.9548690815840764,-0.13738859941677573
2020-05-21 06:00:00,1,0.8321837480007365,1,0.4912357168576742,0.37806613392004995,2450,1.1695899924277735,-1.5407578083153624,0.5303943059247528
2020-05-21 07:00:00,0,-0.2819563064894805,0,-0.7321651269207252,-0.15415067982725822,2450,-0.22939074406802776,-1.2212973846052253,1.7648737104525094
2020-05-21 08:00:00,0,-0.4025600723442407,1,0.6146220612140985,0.42381424677636076,2450,-0.04347694981386243,0.8643914974066649,-0.06517676692225227
2020-05-21 09:00:00,0,-1.353603629957585,1,0.3221377717912421,0.24294617861038947,2450,-1.5311075025557221,-0.3206244763068115,-1.0664334750651765
2020-05-21 10:00:00,0,0.3309034825641092,1,2.457077005643216,3.0796137575346942,2450,0.5142547560178349,-0.6075209099207104,-0.3844681126994213
2020-05-21 11:00:00,0,0.30126336770809803,1,0.8936646014571004,0.6118015411059929,2450,0.5720574417141441,-0.7159672231839423,-1.3046459986144672
2020-05-21 12:00:00,0,-0.36499161606246405,1,0.2962097869853908,0.24294617861038947,2450,-0.062191016999311004,0.08504586020018182,0.37181681099472264
2020-05-21 13:00:00,1,0.8144087123865185,1,0.1836555643914827,0.19845093872383845,2450,1.1243533598705027,-0.23945509376558377,1.0644562081406352
2020-05-21 14:00:00,0,-0.36453133123896597,0,-0.7069385363070002,-0.06595796779179741,2450,-0.3340772309799405,-0.2731321437192525,-0.1210414920675384
2020-05-21 15:00:00,0,0.32674288436667026,0,-0.7422520697064838,-0.19845093872383823,2450,0.5646059258936003,1.3493239278107392,-1.6209600494536405
2020-05-21 16:00:00,0,-0.7015272563782616,0,-1.4292165951665825,-0.6118015411059927,2450,-1.0196643386921156,1.5380162818616334,1.0216508350576774
2020-05-21 17:00:00,0,-0.31634269798177833,1,0.4086722075915761,0.37806613392004995,2450,-0.02355215087423812,-1.6100216729089964,-1.7762989615657787
